#['main.py', '--data-set=mnist', '--batch-size=4096', '--lr=1e-5', '--epochs=50', '--constraint=EvenOdd(eps=0.4, delta=0.6, gamma=3.0)', '--oracle-steps=20', '--oracle-restarts=10', '--delay=10', '--logic=LK']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time,Extra0,Extra1
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0814208984375,1.0,1.0,0.0,19.678351402282715,1.0,1.0
1,2.2927423204694475,0.9762325286865234,0.9862645012991769,1.0,1.0,0.11478097098214286,1.0,1.0,0.155029296875,1.0,1.0,68.02431607246399,19.372502326965332,1.0,1.0
2,2.2460731778826033,0.980874947139195,0.9889892169407436,1.0,1.0,0.24937220982142858,1.0,1.0,0.56689453125,1.0,1.0,67.94767498970032,19.04394555091858,1.0,1.0
3,2.1874848774501254,0.9845438003540039,0.9903653689793178,1.0,1.0,0.37112862723214285,0.9997035435267857,0.9996337890625,0.6873779296875,1.0,1.0,67.95582270622253,19.020259618759155,1.0,1.0
4,2.117551939828055,0.9864804404122489,0.9908996990748814,1.0,1.0,0.45066615513392855,0.9924490792410714,0.9924665178571429,0.7236328125,0.9981689453125,0.9990234375,68.54379272460938,19.180296421051025,0.9990234375,1.0
5,2.0383923394339427,0.9870913369315011,0.9909356662205288,1.0,1.0,0.5193045479910714,0.9584263392857143,0.9607456752232143,0.759765625,0.9539794921875,0.9671630859375,68.71535682678223,19.42671227455139,0.9671630859375,1.0
6,1.950106484549386,0.9861668178013393,0.9903673444475446,1.0,1.0,0.5682721819196429,0.8961879185267857,0.9080461774553571,0.7716064453125,0.892333984375,0.9193115234375,67.95628023147583,19.044164896011353,0.9193115234375,1.0
7,1.8610143661499023,0.9840279306684222,0.9891836983816964,1.0,1.0,0.5959821428571429,0.8323625837053571,0.8526611328125,0.7828369140625,0.8216552734375,0.86572265625,69.28579616546631,19.481834173202515,0.8658447265625,0.9998779296875
8,1.7620468139648438,0.9783421925136021,0.9859916142054966,1.0,1.0,0.6244070870535714,0.748046875,0.7841622488839286,0.7899169921875,0.7689208984375,0.8275146484375,69.03571057319641,19.547598123550415,0.8309326171875,0.99658203125
9,1.6650934219360352,0.9733322007315499,0.9837261608668736,1.0,1.0,0.6482456752232143,0.6827915736607143,0.7291957310267857,0.7974853515625,0.7109375,0.7855224609375,69.6467616558075,19.53623867034912,0.80615234375,0.9793701171875
10,1.5710599081856864,0.9609900202069964,0.9788197789873395,1.0,1.0,0.6639578683035714,0.610107421875,0.6675851004464286,0.8016357421875,0.6478271484375,0.7322998046875,68.91906785964966,19.01749563217163,0.793212890625,0.9390869140625
11,1.4858886173793249,0.9078161375863212,0.9611179488045829,0.9998849630355835,1.000115156173706,0.6695905412946429,0.5215715680803571,0.5980747767857143,0.76220703125,0.376220703125,0.484130859375,68.6150016784668,19.519355535507202,0.4833984375,0.999755859375
12,1.5356186458042689,0.5144768101828439,0.7145375524248395,0.999958872795105,1.000041127204895,0.5732945033482143,0.5998186383928571,0.40440150669642855,0.5843505859375,0.991943359375,0.8692626953125,68.296555519104,19.303183555603027,0.0,1.0
13,1.6132377896990096,0.25061443873814176,0.3519773142678397,1.0000876188278198,0.9999123811721802,0.5054059709821429,0.9378662109375,0.8517717633928571,0.6553955078125,0.9984130859375,0.9697265625,69.34148168563843,19.351178646087646,0.0,1.0
14,1.4280403682163783,0.2639553206307547,0.36188180106026785,1.0002174377441406,0.9997826218605042,0.5912039620535714,0.9103131975446429,0.8159877232142857,0.7196044921875,0.9974365234375,0.97119140625,69.83887457847595,19.48119807243347,0.0,1.0
15,1.3517566408429826,0.21658667496272496,0.29454166548592703,1.0003454685211182,0.9996544718742371,0.6208670479910714,0.9540318080357143,0.9073311941964286,0.751953125,1.0,0.996826171875,68.70100688934326,19.096100568771362,0.0,1.0
16,1.2722717012677873,0.1895171914781843,0.25655405861990793,1.0004695653915405,0.9995304942131042,0.6530936104910714,0.970703125,0.9396449497767857,0.775634765625,1.0,0.9979248046875,69.6307098865509,19.177944660186768,0.0,1.0
17,1.2125466210501534,0.1621312073298863,0.2226245743887765,1.0005908012390137,0.9994091987609863,0.6705671037946429,0.9824393136160714,0.9594377790178571,0.7899169921875,1.0,0.9993896484375,68.35670304298401,19.067490339279175,0.0,1.0
18,1.1591550282069616,0.13860256331307547,0.19033804961613246,1.000708818435669,0.9992912411689758,0.6858258928571429,0.9888741629464286,0.9733712332589286,0.799560546875,1.0,0.99951171875,69.17873883247375,19.446786642074585,0.0,1.0
19,1.1122189930507116,0.117326591696058,0.16473509584154403,1.0008233785629272,0.9991767406463623,0.6979631696428571,0.9932163783482143,0.9801548549107143,0.8084716796875,1.0,1.0,68.74320793151855,19.35758328437805,0.0,1.0
20,1.066490650177002,0.10114001376288277,0.1444906166621617,1.0009338855743408,0.999066174030304,0.7084263392857143,0.9954136439732143,0.9846365792410714,0.8172607421875,1.0,1.0,68.8447208404541,19.100376844406128,0.0,1.0
21,1.0254574503217424,0.08664554357528687,0.1289437072617667,1.0010405778884888,0.998959481716156,0.7180698939732143,0.9970528738839286,0.9872000558035714,0.82275390625,1.0,0.9998779296875,69.47784280776978,19.542749881744385,0.0,1.0
22,0.9897596495492118,0.0750980121748788,0.11526344503675189,1.0011440515518188,0.9988560080528259,0.7278878348214286,0.9978376116071429,0.9890485491071429,0.8297119140625,1.0,0.9998779296875,68.4888653755188,19.05079221725464,0.0,1.0
23,0.9544415473937988,0.06536624687058586,0.10418230295181274,1.001244306564331,0.9987557530403137,0.7370779854910714,0.9985874720982143,0.9905657087053571,0.8358154296875,1.0,1.0,68.34561109542847,19.048081159591675,0.0,1.0
24,0.9297137260437012,0.05794770802770342,0.09639086042131696,1.0013418197631836,0.9986581802368164,0.7417864118303571,0.9987618582589286,0.9910016741071429,0.843017578125,1.0,0.9998779296875,69.2521562576294,19.409963607788086,0.0,1.0
25,0.8971639360700335,0.05136197805404663,0.08897797550473895,1.0014371871948242,0.9985628724098206,0.7508719308035714,0.9987967354910714,0.9908970424107143,0.8509521484375,1.0,0.9998779296875,68.30565118789673,19.367408275604248,0.0,1.0
26,0.8660675457545689,0.04491405827658517,0.08166090079716273,1.0015302896499634,0.9984696507453918,0.76025390625,0.9990583147321429,0.9913504464285714,0.854248046875,1.0,0.999755859375,70.09376883506775,19.560118913650513,0.0,1.0
27,0.846813270023891,0.040217804057257514,0.07783615589141846,1.0016213655471802,0.9983786940574646,0.7648751395089286,0.9994419642857143,0.9910714285714286,0.8594970703125,1.0,0.999755859375,69.3198721408844,19.065009117126465,0.0,1.0
28,0.8205203328813825,0.03594591787883213,0.07377868890762329,1.0017107725143433,0.9982892870903015,0.7727225167410714,0.9994419642857143,0.9902518136160714,0.86328125,1.0,0.9998779296875,68.28737950325012,19.09538960456848,0.0,1.0
29,0.802321365901402,0.03216498664447239,0.06905752846172877,1.0017988681793213,0.9982011914253235,0.7743791852678571,0.9996512276785714,0.9916469029017857,0.86669921875,1.0,0.9996337890625,69.80003452301025,19.241060495376587,0.0,1.0
30,0.7810478210449219,0.02848016151360103,0.06412987623895917,1.0018854141235352,0.9981146454811096,0.7810407366071429,0.9996861049107143,0.9921177455357143,0.8695068359375,1.0,1.0,69.6610050201416,19.470918655395508,0.0,1.0
31,0.7601263182503837,0.026212409138679504,0.061623143298285346,1.0019704103469849,0.9980297088623047,0.7889927455357143,0.9995640345982143,0.9915945870535714,0.87255859375,1.0,1.0,69.13824367523193,19.171257972717285,0.0,1.0
32,0.7467647961207798,0.023153211389269148,0.05760295901979719,1.0020534992218018,0.9979464411735535,0.7925502232142857,0.9996861049107143,0.9919084821428571,0.876953125,1.0,0.99951171875,68.93854093551636,19.08099055290222,0.0,1.0
33,0.7226528440202985,0.021133718746049062,0.05539859192711966,1.0021357536315918,0.9978643655776978,0.7984619140625,0.9997384207589286,0.9918212890625,0.878662109375,1.0,0.9996337890625,68.32098841667175,19.0906400680542,0.0,1.0
34,0.7079270907810756,0.019277423620224,0.05228621193340847,1.0022166967391968,0.9977833032608032,0.8014962332589286,0.9997384207589286,0.9924839564732143,0.8817138671875,1.0,0.99951171875,70.09309530258179,19.249442100524902,0.0,1.0
35,0.6914847237723214,0.017173575503485545,0.04872703977993557,1.0022956132888794,0.9977043867111206,0.8053676060267857,0.9997732979910714,0.9927280970982143,0.88427734375,1.0,0.999267578125,68.89870691299438,19.33013367652893,0.0,1.0
36,0.6808362007141113,0.015772578971726552,0.0471668541431427,1.0023730993270874,0.9976268410682678,0.8100237165178571,0.9997732979910714,0.9925711495535714,0.88623046875,1.0,0.9996337890625,68.57667183876038,19.48828625679016,0.0,1.0
37,0.6690940856933594,0.014534067894731249,0.0457375134740557,1.0024505853652954,0.9975495338439941,0.8114188058035714,0.9998256138392857,0.9922921316964286,0.889892578125,1.0,0.999267578125,68.51885199546814,19.020395755767822,0.0,1.0
38,0.6539093426295689,0.01326185358422143,0.0440704950264522,1.0025274753570557,0.9974726438522339,0.8163888113839286,0.9998256138392857,0.9927280970982143,0.890625,1.0,0.999755859375,68.6594352722168,19.359796047210693,0.0,1.0
39,0.6460138729640416,0.011951965945107597,0.04147760357175555,1.0026030540466309,0.9973970055580139,0.8176618303571429,0.9999302455357143,0.9930419921875,0.89404296875,1.0,0.9996337890625,69.02601766586304,19.003222227096558,0.0,1.0
40,0.6313867568969727,0.0112853827221053,0.039767601660319736,1.0026779174804688,0.9973220229148865,0.8212018694196429,0.9998430524553571,0.9933733258928571,0.8941650390625,1.0,0.9991455078125,68.21664237976074,19.002509355545044,0.0,1.0
41,0.6178576605660575,0.010344935314995902,0.03807419964245388,1.0027519464492798,0.9972479939460754,0.8263113839285714,0.9997209821428571,0.9935477120535714,0.896728515625,1.0,0.999755859375,68.35992741584778,18.999495267868042,0.0,1.0
42,0.6103487014770508,0.009345354778426034,0.03643675787108285,1.0028245449066162,0.997175395488739,0.8298165457589286,0.9999476841517857,0.9937569754464286,0.89794921875,1.0,0.9998779296875,68.33899450302124,19.353535890579224,0.0,1.0
43,0.60251556124006,0.008739309651511056,0.0344725889819009,1.0028969049453735,0.997103214263916,0.8292061941964286,0.9998779296875,0.9943150111607143,0.8990478515625,1.0,0.9998779296875,68.6365978717804,19.018247842788696,0.0,1.0
44,0.5884882381984166,0.008081431367567607,0.0341249874659947,1.0029693841934204,0.9970307350158691,0.833740234375,0.9998779296875,0.9936697823660714,0.9010009765625,1.0,0.9998779296875,68.77042317390442,19.28709316253662,0.0,1.0
45,0.5805445398603167,0.0074849969574383324,0.03270292920725686,1.00304114818573,0.99695885181427,0.8352922712053571,0.9998604910714286,0.9944022042410714,0.902099609375,1.0,0.9996337890625,69.10309410095215,19.516361713409424,0.0,1.0
46,0.5737638473510742,0.006978155246802739,0.03191077922071729,1.0031119585037231,0.9968879818916321,0.8380824497767857,0.9998953683035714,0.9940534319196429,0.9041748046875,1.0,0.99951171875,69.83416152000427,19.18156671524048,0.0,1.0
47,0.5638955661228725,0.0064406075647899085,0.02938720371041979,1.0031828880310059,0.9968171119689941,0.83935546875,0.9998953683035714,0.9947858537946429,0.90576171875,1.0,0.999267578125,69.83076524734497,19.151463985443115,0.0,1.0
48,0.5578887803213937,0.006190179714134761,0.029496350458690097,1.0032538175582886,0.996746301651001,0.8416050502232143,0.9999302455357143,0.9951346261160714,0.9063720703125,1.0,0.999755859375,69.65740656852722,19.478848934173584,0.0,1.0
49,0.5472040857587542,0.005749121308326721,0.028072201779910495,1.0033237934112549,0.9966762065887451,0.8451276506696429,0.9998604910714286,0.9947858537946429,0.907470703125,1.0,0.9996337890625,68.54427194595337,19.003641366958618,0.0,1.0
50,0.5430825778416225,0.005292441163744245,0.027724485312189375,1.003393530845642,0.9966064691543579,0.8464181082589286,0.9999128069196429,0.9947684151785714,0.9083251953125,1.0,0.999267578125,68.22780966758728,19.006221055984497,0.0,1.0