#['main.py', '--data-set=fmnist', '--batch-size=4096', '--lr=1e-3', '--epochs=50', '--constraint=StandardRobustness(eps=0.2, delta=0.1)', '--oracle-steps=30', '--oracle-restarts=10', '--logic=GD', '--initial-dl-weight=1.3']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0987548828125,1.0,1.0,0.0,26.26536273956299
1,1.8291845321655273,0.026621092643056597,0.05250389235360282,0.7010985612869263,1.2989014387130737,0.45816476004464285,0.8054896763392857,0.6876569475446429,0.714111328125,1.0,0.494384765625,93.31410217285156,26.17121958732605
2,1.5174651827130998,0.05262330174446106,0.10946000473839897,0.6967153549194336,1.303284764289856,0.6426827566964286,0.6734270368303571,0.4495326450892857,0.7427978515625,1.0,0.5809326171875,93.18521666526794,26.00403594970703
3,1.4164996828351701,0.05448951891490391,0.11110099724360875,0.6921935081481934,1.3078064918518066,0.673828125,0.6613246372767857,0.4335239955357143,0.7559814453125,1.0,0.53955078125,93.4753475189209,26.210424661636353
4,1.3176672799246651,0.057060458830424717,0.12777180331093924,0.6874480843544006,1.3125519752502441,0.6819893973214286,0.6439906529017857,0.3883056640625,0.7508544921875,1.0,0.5908203125,93.31397867202759,25.9887855052948
5,1.2516257422310966,0.05011544057301113,0.13056956018720353,0.6823469996452332,1.3176530599594116,0.6820591517857143,0.6767054966517857,0.40255301339285715,0.72509765625,1.0,0.59814453125,93.24901008605957,26.010244846343994
6,1.1932416643415178,0.04632990275110517,0.1318645647593907,0.6768420338630676,1.3231579065322876,0.6690325055803571,0.7083565848214286,0.42750767299107145,0.73876953125,1.0,0.607666015625,92.81557774543762,26.013180255889893
7,1.1578821454729353,0.04545659252575466,0.13217057500566756,0.6712803244590759,1.3287196159362793,0.6628243582589286,0.7257777622767857,0.45699637276785715,0.72705078125,1.0,0.6263427734375,92.49089097976685,26.005362272262573
8,1.1377404757908411,0.04258804661887033,0.1282694595200675,0.6653996109962463,1.3346004486083984,0.6666085379464286,0.7438790457589286,0.4805385044642857,0.6922607421875,1.0,0.666748046875,92.49206233024597,25.99464201927185
9,1.1230240549360002,0.04141400967325483,0.12465253898075648,0.6594439148902893,1.3405559062957764,0.6601039341517857,0.7563825334821429,0.5009242466517857,0.6925048828125,1.0,0.6744384765625,92.98471641540527,25.99734330177307
10,1.1071175166538783,0.04125795194080898,0.12246051856449672,0.6533076167106628,1.346692442893982,0.662109375,0.7580740792410714,0.5114222935267857,0.70556640625,0.9998779296875,0.6798095703125,93.13375854492188,26.108436346054077
11,1.0940324238368444,0.04201951197215489,0.12178576844079154,0.6468854546546936,1.3531146049499512,0.6595110212053571,0.76416015625,0.5210484095982143,0.7236328125,0.9993896484375,0.680908203125,93.02492094039917,26.034762859344482
12,1.0822478021894182,0.04240959882736206,0.12099754810333252,0.6402521133422852,1.3597477674484253,0.6672188895089286,0.7677176339285714,0.5339704241071429,0.7078857421875,0.9996337890625,0.696533203125,93.38570189476013,26.349267959594727
13,1.0678338323320662,0.04231407812663487,0.12175697939736503,0.6336130499839783,1.366387128829956,0.6663992745535714,0.7727922712053571,0.5402134486607143,0.7254638671875,0.9993896484375,0.70263671875,93.806316614151,26.381211519241333
14,1.0531766074044364,0.04192987084388733,0.12255046197346278,0.6272231936454773,1.3727768659591675,0.6710728236607143,0.7757568359375,0.5497349330357143,0.68017578125,0.998779296875,0.7178955078125,93.71732568740845,26.217847108840942
15,1.0360917363848006,0.042554186923163276,0.12464242322104317,0.6206448674201965,1.3793549537658691,0.6720145089285714,0.7795061383928571,0.5549839564732143,0.7369384765625,0.9989013671875,0.7158203125,93.44191908836365,26.001245737075806
16,1.0290618624005998,0.041557516370500834,0.12454610211508614,0.6137925386428833,1.3862074613571167,0.6817975725446429,0.7833949497767857,0.5624825613839286,0.7491455078125,0.998291015625,0.712646484375,92.74577569961548,26.064377546310425
17,1.0230261257716589,0.039595339979444234,0.12104926790509905,0.6068751215934753,1.3931248188018799,0.6851283482142857,0.7933349609375,0.5777587890625,0.72998046875,0.998046875,0.728515625,92.64045810699463,25.999253511428833
18,1.013383047921317,0.04049363306590489,0.12125704969678607,0.6000415682792664,1.3999584913253784,0.6851457868303571,0.7913469587053571,0.5789446149553571,0.73291015625,0.99853515625,0.7484130859375,92.49818754196167,26.020107984542847
19,1.0107026100158691,0.03954814161573138,0.11846143007278442,0.5929885506629944,1.4070113897323608,0.6782575334821429,0.7961251395089286,0.5900006975446429,0.7408447265625,0.99853515625,0.7274169921875,92.96067690849304,26.310636520385742
20,1.0017743791852678,0.03905147739819118,0.11823506014687675,0.5855647325515747,1.4144352674484253,0.6928536551339286,0.8004673549107143,0.5947440011160714,0.7559814453125,0.9984130859375,0.738525390625,93.6372754573822,26.188313245773315
21,0.9985556602478027,0.03866473266056606,0.11616248743874687,0.5782479047775269,1.4217522144317627,0.6904645647321429,0.8050013950892857,0.6017020089285714,0.74365234375,0.9976806640625,0.748046875,93.23348951339722,26.388355255126953
22,0.9931897435869489,0.038552701473236084,0.11668123517717634,0.5708585381507874,1.4291414022445679,0.6922956194196429,0.8075474330357143,0.6060267857142857,0.728271484375,0.9971923828125,0.755859375,93.44344639778137,26.2091281414032
23,0.9929518699645996,0.037622158016477315,0.11317324638366699,0.5631553530693054,1.436844825744629,0.6911795479910714,0.8094831194196429,0.6139787946428571,0.7528076171875,0.996337890625,0.742919921875,93.22697353363037,26.295950651168823
24,0.9918246950422015,0.03644166673932757,0.11171426943370275,0.5558977127075195,1.44410240650177,0.6979457310267857,0.814208984375,0.6195591517857143,0.753662109375,0.99658203125,0.766845703125,93.54813575744629,26.39197325706482
25,0.9865568705967495,0.036417122398103983,0.10972309964043754,0.548530101776123,1.451469898223877,0.7028982979910714,0.8154994419642857,0.6258196149553571,0.7513427734375,0.99658203125,0.763427734375,93.65769004821777,26.248848915100098
26,0.9843309947422573,0.03589994992528643,0.10867316382271903,0.5408686399459839,1.4591313600540161,0.6951381138392857,0.8208705357142857,0.6339111328125,0.733154296875,0.99658203125,0.76708984375,93.40759921073914,26.093241214752197
27,0.9841273171561105,0.0346414361681257,0.10602293695722308,0.5328585505485535,1.4671413898468018,0.7008754185267857,0.8262765066964286,0.638916015625,0.760986328125,0.9970703125,0.775390625,93.23363375663757,26.006774187088013
28,0.9831893784659249,0.03519138693809509,0.10516455343791417,0.525231122970581,1.4747687578201294,0.7024448939732143,0.8286655970982143,0.6449497767857143,0.760498046875,0.995849609375,0.76904296875,92.78970503807068,26.00517725944519
29,0.9848652567182269,0.034658585275922506,0.10258724008287702,0.517597496509552,1.4824026823043823,0.7007707868303571,0.8279506138392857,0.651611328125,0.7628173828125,0.9967041015625,0.7777099609375,93.12222456932068,26.34879231452942
30,0.984612124306815,0.034059462802750726,0.10048669576644897,0.510136067867279,1.4898638725280762,0.7031424386160714,0.8296072823660714,0.6557442801339286,0.764404296875,0.9971923828125,0.7784423828125,93.28508305549622,26.143192052841187
31,0.9822404044015067,0.03310371083872659,0.09920143229620797,0.502815842628479,1.4971842765808105,0.7054094587053571,0.8355015345982143,0.6626150948660714,0.757080078125,0.99560546875,0.7921142578125,93.34016704559326,26.39147710800171
32,0.9792825835091727,0.03291483436311994,0.09790071419307164,0.49502936005592346,1.5049705505371094,0.7070835658482143,0.8352399553571429,0.6636788504464286,0.7659912109375,0.9931640625,0.78369140625,93.14074516296387,26.35709023475647
33,0.9833910124642509,0.03191999878202166,0.095961366380964,0.48683521151542664,1.513164758682251,0.7033342633928571,0.8423723493303571,0.6767926897321429,0.760009765625,0.9942626953125,0.793212890625,93.65424823760986,26.377926111221313
34,0.9820041656494141,0.03193343962941851,0.09498344148908343,0.47800061106681824,1.5219993591308594,0.7044154575892857,0.8422502790178571,0.6765311104910714,0.760498046875,0.995361328125,0.8115234375,93.69762015342712,26.292439937591553
35,0.9831128801618304,0.03184994842324938,0.09269819089344569,0.4688021242618561,1.5311979055404663,0.7030726841517857,0.8440987723214286,0.6840994698660714,0.7701416015625,0.995361328125,0.7991943359375,92.96636199951172,26.120627403259277
36,0.9860345295497349,0.030245274305343628,0.08977237769535609,0.45970815420150757,1.5402917861938477,0.7067696707589286,0.8526785714285714,0.6935337611607143,0.7735595703125,0.9959716796875,0.8038330078125,93.493887424469,26.234179258346558
37,0.9821637698582241,0.030057577150208608,0.0902577212878636,0.45123738050460815,1.5487626791000366,0.7079554966517857,0.85107421875,0.6919468470982143,0.766357421875,0.9954833984375,0.8172607421875,93.26191806793213,26.14334011077881
38,0.9856416838509696,0.02953044218676431,0.08723583391734532,0.4427267611026764,1.557273268699646,0.7099958147321429,0.8551548549107143,0.7010498046875,0.7657470703125,0.99609375,0.815673828125,93.38412809371948,26.229793548583984
39,0.9879636764526367,0.02972014674118587,0.08557671308517456,0.43460893630981445,1.565391182899475,0.7043631417410714,0.8612060546875,0.7093157087053571,0.763671875,0.9951171875,0.8201904296875,93.60427236557007,26.2239670753479
40,0.986527647290911,0.028577630008969988,0.0839372021811349,0.42665722966194153,1.5733426809310913,0.7101353236607143,0.8592529296875,0.7122453962053571,0.763427734375,0.99609375,0.816162109375,93.43374395370483,26.068042516708374
41,0.990215710231236,0.028093744601522173,0.08353419814790998,0.4186713695526123,1.5813285112380981,0.7071358816964286,0.8634381975446429,0.7194649832589286,0.7686767578125,0.995361328125,0.8267822265625,93.00955438613892,26.165228605270386
42,0.9861856869288853,0.027436750275748118,0.08095019204275948,0.41040894389152527,1.5895909070968628,0.7129952566964286,0.8663330078125,0.7205984933035714,0.755859375,0.996337890625,0.84130859375,92.77907872200012,26.010632753372192
43,0.9921204703194755,0.02598939836025238,0.0787961483001709,0.401807963848114,1.5981919765472412,0.7021484375,0.8716169084821429,0.7312534877232143,0.759033203125,0.9952392578125,0.83935546875,93.43232941627502,26.11289882659912
44,0.9925809587751117,0.02604974593435015,0.07743264096123832,0.3933393657207489,1.6066606044769287,0.7094552176339286,0.870849609375,0.7352992466517857,0.7655029296875,0.9952392578125,0.8447265625,93.44721388816833,26.011063814163208
45,0.9982502119881767,0.02579732026372637,0.07509795257023402,0.38467803597450256,1.6153218746185303,0.7055315290178571,0.8771623883928571,0.7390311104910714,0.7532958984375,0.9951171875,0.84375,92.95247459411621,25.932895183563232
46,0.9987808636256627,0.02578671489443098,0.0742746080671038,0.3757052421569824,1.6242948770523071,0.7041538783482143,0.8759416852678571,0.745849609375,0.758056640625,0.9964599609375,0.8502197265625,93.00040698051453,26.04370403289795
47,1.000908034188407,0.025188207626342773,0.07265536274228777,0.3669562041759491,1.633043646812439,0.7024972098214286,0.8786097935267857,0.7495465959821429,0.7637939453125,0.995361328125,0.855224609375,92.56633377075195,25.936009407043457
48,1.0035818644932337,0.024316019245556424,0.07075579677309309,0.3588663637638092,1.6411336660385132,0.6992013113839286,0.8843470982142857,0.7596609933035714,0.7562255859375,0.9962158203125,0.8544921875,92.92357993125916,25.94064235687256
49,1.003073011125837,0.024147431765283858,0.06979606832776751,0.3503784239292145,1.649621605873108,0.7037876674107143,0.8833182198660714,0.758544921875,0.75634765625,0.995849609375,0.85205078125,92.74047088623047,26.329593658447266
50,1.0044912610735213,0.0233036960874285,0.06875604391098022,0.3414575457572937,1.6585423946380615,0.7026192801339286,0.8890206473214286,0.7666713169642857,0.7523193359375,0.9954833984375,0.868896484375,92.64506840705872,25.947108268737793